Date,Adj Close,Close,High,Low,Open,Volume
2022-03-28,429.2411804199219,455.9100036621094,455.9100036621094,450.05999755859375,452.05999755859375,68529800
2022-03-29,434.5512390136719,461.54998779296875,462.07000732421875,457.17999267578125,460.0199890136719,86581500
2022-03-30,431.86798095703125,458.70001220703125,461.20001220703125,456.4700012207031,460.3399963378906,79666900
2022-03-31,425.2209777832031,451.6400146484375,458.760009765625,451.1600036621094,457.8900146484375,121699900
2022-04-01,426.42608642578125,452.9200134277344,453.4599914550781,449.1400146484375,453.30999755859375,89048800
2022-04-04,430.0790710449219,456.79998779296875,456.9100036621094,452.260009765625,453.1300048828125,59601000
2022-04-05,424.64666748046875,451.0299987792969,457.8299865722656,449.82000732421875,455.2200012207031,74214500
2022-04-06,420.40045166015625,446.5199890136719,448.92999267578125,443.4700012207031,446.8900146484375,106898000
2022-04-07,422.5188903808594,448.7699890136719,450.69000244140625,443.5299987792969,445.5899963378906,78097200
2022-04-08,421.3890686035156,447.57000732421875,450.6300048828125,445.94000244140625,447.9700012207031,79272700
2022-04-11,414.1865539550781,439.9200134277344,445.0,439.3900146484375,444.1099853515625,89770500
2022-04-12,412.6518859863281,438.2900085449219,445.75,436.6499938964844,443.0799865722656,84363600
2022-04-13,417.3782043457031,443.30999755859375,444.1099853515625,437.8399963378906,438.0299987792969,74070400
2022-04-14,412.1811218261719,437.7900085449219,444.7300109863281,437.67999267578125,443.54998779296875,97869500
2022-04-18,412.35064697265625,437.9700012207031,439.75,435.6099853515625,436.80999755859375,66002500
2022-04-19,419.007080078125,445.0400085449219,445.79998779296875,437.67999267578125,437.8599853515625,77821000
2022-04-20,418.6963806152344,444.7099914550781,447.57000732421875,443.4800109863281,446.9200134277344,65224400
2022-04-21,412.4353332519531,438.05999755859375,450.010009765625,437.1000061035156,448.5400085449219,85417300
2022-04-22,401.1184997558594,426.0400085449219,438.0799865722656,425.44000244140625,436.9100036621094,132471800
2022-04-25,403.4439697265625,428.510009765625,428.69000244140625,418.8399963378906,423.6700134277344,119647700
2022-04-26,391.7598571777344,416.1000061035156,426.0400085449219,416.07000732421875,425.8299865722656,103996300
2022-04-27,392.86151123046875,417.2699890136719,422.9200134277344,415.010009765625,417.239990234375,122030000
2022-04-28,402.7849426269531,427.80999755859375,429.6400146484375,417.6000061035156,422.2900085449219,105449100
2022-04-29,387.89971923828125,412.0,425.8699951171875,411.2099914550781,423.5899963378906,145491100
2022-05-02,390.2346496582031,414.4800109863281,415.9200134277344,405.0199890136719,412.07000732421875,158312500
2022-05-03,392.0234680175781,416.3800048828125,418.92999267578125,413.3599853515625,415.010009765625,100028200
2022-05-04,403.9618225097656,429.05999755859375,429.6600036621094,413.7099914550781,417.0799865722656,144247900
2022-05-05,389.60382080078125,413.80999755859375,425.0,409.44000244140625,424.54998779296875,172929100
2022-05-06,387.2783203125,411.3399963378906,414.79998779296875,405.7300109863281,411.1000061035156,151770800
2022-05-09,374.87872314453125,398.1700134277344,406.4100036621094,396.5,405.1000061035156,155586100
2022-05-10,375.7449035644531,399.0899963378906,406.0799865722656,394.82000732421875,404.489990234375,132497200
2022-05-11,369.77581787109375,392.75,404.0400085449219,391.9599914550781,398.07000732421875,142361000
2022-05-12,369.3897705078125,392.3399963378906,395.79998779296875,385.1499938964844,389.3699951171875,125090800
2022-05-13,378.2210693359375,401.7200012207031,403.17999267578125,395.6099853515625,396.7099914550781,104174400
2022-05-16,376.6864013671875,400.0899963378906,403.9700012207031,397.6000061035156,399.9800109863281,78622400
2022-05-17,384.43499755859375,408.32000732421875,408.57000732421875,402.5799865722656,406.5299987792969,83029700
2022-05-18,368.93780517578125,391.8599853515625,403.79998779296875,390.54998779296875,403.5,117674500
2022-05-19,366.6781921386719,389.4599914550781,394.1400146484375,387.1099853515625,388.6199951171875,98510700
2022-05-20,366.8382568359375,389.6300048828125,397.0299987792969,380.5400085449219,393.25,131432200
2022-05-23,373.70184326171875,396.9200134277344,397.7300109863281,390.3800048828125,392.8299865722656,76414900
2022-05-24,370.84918212890625,393.8900146484375,395.1499938964844,386.9599914550781,392.55999755859375,91448800
2022-05-25,374.1255798339844,397.3699951171875,399.45001220703125,391.8900146484375,392.30999755859375,91472900
2022-05-26,381.6010437011719,405.30999755859375,407.0400085449219,398.45001220703125,398.6700134277344,82168300
2022-05-27,390.9690856933594,415.260009765625,415.3800048828125,407.70001220703125,407.9100036621094,84768700
2022-05-31,388.7753601074219,412.92999267578125,416.4599914550781,410.0299987792969,413.54998779296875,95937000
2022-06-01,385.6307067871094,409.5899963378906,416.239990234375,406.92999267578125,415.1700134277344,86585800
2022-06-02,392.97442626953125,417.3900146484375,417.44000244140625,407.0400085449219,409.4200134277344,79609600
2022-06-03,386.52508544921875,410.5400085449219,414.0400085449219,409.510009765625,412.3999938964844,71874300
2022-06-06,387.7019958496094,411.7900085449219,416.6099853515625,410.54998779296875,414.7799987792969,57508900
2022-06-07,391.42095947265625,415.739990234375,416.2200012207031,407.6099853515625,408.1000061035156,59272400
2022-06-08,387.1653747558594,411.2200012207031,415.82000732421875,410.3800048828125,413.92999267578125,64350000
2022-06-09,377.9574279785156,401.44000244140625,411.739990234375,401.44000244140625,409.3399963378906,86289800
2022-06-10,366.9983215332031,389.79998779296875,395.7799987792969,389.75,394.8800048828125,132893900
2022-06-13,353.0640563964844,375.0,381.80999755859375,373.29998779296875,379.8500061035156,170004900
2022-06-14,352.0002136230469,373.8699951171875,377.94000244140625,370.5899963378906,376.8500061035156,104011800
2022-06-15,357.0184326171875,379.20001220703125,383.8999938964844,372.1199951171875,377.3599853515625,125666800
2022-06-16,345.2025146484375,366.6499938964844,370.94000244140625,364.0799865722656,370.510009765625,134473300
2022-06-17,345.9466857910156,365.8599853515625,369.3800048828125,362.1700134277344,365.510009765625,111113900
2022-06-21,354.6553955078125,375.07000732421875,376.5299987792969,371.80999755859375,371.8900146484375,76811900
2022-06-22,354.01239013671875,374.3900146484375,378.7200012207031,370.17999267578125,370.6199951171875,90059400
2022-06-23,357.4826354980469,378.05999755859375,378.8299865722656,372.8900146484375,376.6400146484375,79292100
2022-06-24,368.848388671875,390.0799865722656,390.0899963378906,381.3699951171875,381.3999938964844,98050300
2022-06-27,367.4395446777344,388.5899963378906,391.3599853515625,387.44000244140625,391.04998779296875,66009600
2022-06-28,359.9317321777344,380.6499938964844,393.1600036621094,380.5299987792969,390.2300109863281,86548900
2022-06-29,359.6385498046875,380.3399963378906,382.2699890136719,378.4200134277344,381.2300109863281,65676000
2022-06-30,356.71673583984375,377.25,380.6600036621094,372.55999755859375,376.239990234375,112508300
2022-07-01,360.4895324707031,381.239990234375,381.70001220703125,373.79998779296875,376.55999755859375,74839700
2022-07-05,361.1704406738281,381.9599914550781,381.9800109863281,372.8999938964844,375.8800048828125,81438000
2022-07-06,362.39019775390625,383.25,385.8699951171875,379.6000061035156,382.1099853515625,70426200
2022-07-07,367.8177795410156,388.989990234375,389.8299865722656,383.2699890136719,385.1199951171875,64525900
2022-07-08,367.51519775390625,388.6700134277344,390.6400146484375,385.6600036621094,387.2699890136719,72397800
2022-07-11,363.31683349609375,384.2300109863281,386.8699951171875,383.5,385.8500061035156,58366900
2022-07-12,360.1018981933594,380.8299865722656,386.1600036621094,378.989990234375,383.6499938964844,62219200
2022-07-13,358.2107849121094,378.8299865722656,381.9200134277344,374.6600036621094,375.1000061035156,84224600
2022-07-14,357.3408203125,377.9100036621094,379.04998779296875,371.0400085449219,373.6099853515625,89704800
2022-07-15,364.1678771972656,385.1300048828125,385.25,380.5400085449219,382.54998779296875,79060400
2022-07-18,361.1610107421875,381.95001220703125,389.0899963378906,380.6600036621094,388.3800048828125,63203600
2022-07-19,370.9192199707031,392.2699890136719,392.8699951171875,385.3900146484375,386.0799865722656,78506000
2022-07-20,373.2830810546875,394.7699890136719,396.260009765625,391.0299987792969,392.4700012207031,71843800
2022-07-21,377.0843505859375,398.7900085449219,398.8399963378906,391.6300048828125,394.1600036621094,64903900
2022-07-22,373.5857849121094,395.0899963378906,400.17999267578125,392.75,398.9200134277344,72197300
2022-07-25,374.0397033691406,395.57000732421875,396.4700012207031,393.2099914550781,395.75,53631500
2022-07-26,369.6143493652344,390.8900146484375,394.05999755859375,389.95001220703125,393.8399963378906,52946400
2022-07-27,379.21185302734375,401.0400085449219,402.8800048828125,394.04998779296875,394.3599853515625,82342100
2022-07-28,383.9681701660156,406.07000732421875,406.79998779296875,398.1499938964844,401.8900146484375,73966600
2022-07-29,389.56585693359375,411.989990234375,413.0299987792969,406.7699890136719,407.5799865722656,87003700
2022-08-01,388.41229248046875,410.7699890136719,413.4100036621094,408.3999938964844,409.1499938964844,69997500
2022-08-02,385.84979248046875,408.05999755859375,413.0,406.82000732421875,409.1199951171875,63435400
2022-08-03,391.8919677734375,414.45001220703125,415.67999267578125,410.0,410.29998779296875,67820600
2022-08-04,391.6272277832031,414.1700134277344,415.0899963378906,412.44000244140625,414.3699951171875,45656600
2022-08-05,390.9653625488281,413.4700012207031,414.1499938964844,409.6000061035156,409.6600036621094,56814900
2022-08-08,390.511474609375,412.989990234375,417.6199951171875,411.8299865722656,415.25,53886100
2022-08-09,388.9607238769531,411.3500061035156,412.75,410.2200012207031,412.2200012207031,44931800
2022-08-10,397.1305236816406,419.989990234375,420.1400146484375,416.7200012207031,418.7799987792969,68665700
2022-08-11,397.1305236816406,419.989990234375,424.95001220703125,419.2099914550781,422.989990234375,59489700
2022-08-12,403.853515625,427.1000061035156,427.2099914550781,421.0299987792969,422.0299987792969,61694500
2022-08-15,405.5177001953125,428.8599853515625,429.4100036621094,424.7099914550781,424.7699890136719,54048300
2022-08-16,406.31195068359375,429.70001220703125,431.7300109863281,426.8800048828125,427.7300109863281,59289000
2022-08-17,403.427978515625,426.6499938964844,429.5,424.5400085449219,425.9100036621094,63563400
2022-08-18,404.6004943847656,427.8900146484375,428.6099853515625,425.5,426.8599853515625,49023200
2022-08-19,399.1634521484375,422.1400146484375,425.260009765625,421.2200012207031,424.9800109863281,68016900
2022-08-22,390.8518981933594,413.3500061035156,417.2300109863281,412.3999938964844,417.04998779296875,77695600
2022-08-23,389.90625,412.3500061035156,415.4200134277344,411.7699890136719,412.8999938964844,49105200
2022-08-24,391.15447998046875,413.6700134277344,415.1099853515625,411.3900146484375,412.1099853515625,49177800
2022-08-25,396.6766357421875,419.510009765625,419.55999755859375,414.0899963378906,415.239990234375,50942300
2022-08-26,383.2494201660156,405.30999755859375,419.9599914550781,405.25,419.3900146484375,103087000
2022-08-29,380.7153015136719,402.6300048828125,405.8399963378906,401.20001220703125,402.20001220703125,65370800
2022-08-30,376.53594970703125,398.2099914550781,404.1000061035156,396.0,403.8500061035156,85652400
2022-08-31,373.6708679199219,395.17999267578125,401.239990234375,395.0400085449219,399.92999267578125,76029700
2022-09-01,374.8433532714844,396.4200134277344,396.7799987792969,390.0400085449219,392.8900146484375,78740100
2022-09-02,370.890869140625,392.239990234375,401.55999755859375,390.3299865722656,400.2799987792969,99632100
2022-09-06,369.491455078125,390.760009765625,394.1199951171875,388.4200134277344,393.1300048828125,76637400
2022-09-07,376.1293640136719,397.7799987792969,398.5899963378906,390.20001220703125,390.42999267578125,70964200
2022-09-08,378.5877685546875,400.3800048828125,400.8599853515625,394.1199951171875,395.3900146484375,80821700
2022-09-09,384.4692687988281,406.6000061035156,407.510009765625,402.4599914550781,402.739990234375,76706900
2022-09-12,388.6014404296875,410.9700012207031,411.7300109863281,408.4599914550781,408.7799987792969,69256300
2022-09-13,371.7040710449219,393.1000061035156,403.1000061035156,391.9200134277344,401.8299865722656,122947100
2022-09-14,373.1224365234375,394.6000061035156,396.20001220703125,391.1199951171875,394.4700012207031,85023700
2022-09-15,368.8862609863281,390.1199951171875,395.9599914550781,388.7799987792969,392.9599914550781,87633800
2022-09-16,366.07208251953125,385.55999755859375,386.25,382.1099853515625,384.1400146484375,103084800
2022-09-19,368.9109191894531,388.54998779296875,388.54998779296875,382.17999267578125,382.260009765625,73278500
2022-09-20,364.67633056640625,384.0899963378906,386.1199951171875,381.20001220703125,385.05999755859375,77274900
2022-09-21,358.3149719238281,377.3900146484375,389.30999755859375,377.3800048828125,386.1099853515625,106746600
2022-09-22,355.3052062988281,374.2200012207031,378.29998779296875,373.44000244140625,376.5799865722656,89472600
2022-09-23,349.3521728515625,367.95001220703125,370.6199951171875,363.2900085449219,370.5799865722656,122346900
2022-09-26,345.8961181640625,364.30999755859375,370.2099914550781,363.0299987792969,366.4100036621094,92581200
2022-09-27,345.0132141113281,363.3800048828125,370.3999938964844,360.8699951171875,368.0199890136719,108294100
2022-09-28,351.8017272949219,370.5299987792969,372.29998779296875,362.6000061035156,364.3800048828125,110802200
2022-09-29,344.45294189453125,362.7900085449219,367.1099853515625,359.70001220703125,366.80999755859375,112952300
2022-09-30,339.12652587890625,357.17999267578125,365.9100036621094,357.0400085449219,361.79998779296875,153711200
2022-10-03,348.079833984375,366.6099853515625,368.54998779296875,359.2099914550781,361.0799865722656,89756500
2022-10-04,358.86566162109375,377.9700012207031,378.0,366.57000732421875,372.3999938964844,103602800
2022-10-05,358.0301818847656,377.0899963378906,379.4599914550781,370.95001220703125,373.3900146484375,88065700
2022-10-06,354.3368225097656,373.20001220703125,378.7200012207031,372.67999267578125,375.6199951171875,82333500
2022-10-07,344.45294189453125,362.7900085449219,373.2900085449219,360.94000244140625,368.9700012207031,107789500
2022-10-10,341.8229675292969,360.0199890136719,364.2099914550781,357.6700134277344,363.9599914550781,76042800
2022-10-11,339.658203125,357.739990234375,363.0299987792969,355.7099914550781,358.239990234375,92482800
2022-10-12,338.5378723144531,356.55999755859375,359.82000732421875,356.29998779296875,358.1700134277344,76991800
2022-10-13,347.47222900390625,365.9700012207031,367.510009765625,348.1099853515625,349.2099914550781,147254500
2022-10-14,339.5537414550781,357.6300048828125,370.260009765625,356.9599914550781,368.54998779296875,123737000
2022-10-17,348.27923583984375,366.82000732421875,367.9800109863281,357.2799987792969,364.010009765625,93168200
2022-10-18,352.37139892578125,371.1300048828125,375.45001220703125,367.5199890136719,375.1300048828125,97162900
2022-10-19,349.8742980957031,368.5,371.8500061035156,365.54998779296875,368.989990234375,79746900
2022-10-20,346.9405822753906,365.4100036621094,372.6700134277344,364.6099853515625,368.0299987792969,88283100
2022-10-21,355.3717346191406,374.2900085449219,374.79998779296875,363.5400085449219,365.1199951171875,131038400
2022-10-24,359.7202453613281,378.8699951171875,380.05999755859375,373.1099853515625,375.8900146484375,85436900
2022-10-25,365.46441650390625,384.9200134277344,385.25,378.6700134277344,378.7900085449219,78846300
2022-10-26,362.7109680175781,382.0199890136719,387.5799865722656,381.3500061035156,381.6199951171875,104087300
2022-10-27,360.7740783691406,379.9800109863281,385.0,379.3299865722656,383.07000732421875,81971800
2022-10-28,369.3572082519531,389.0199890136719,389.5199890136719,379.67999267578125,379.8699951171875,100302000
2022-10-31,366.6891784667969,386.2099914550781,388.3999938964844,385.260009765625,386.44000244140625,96631300
2022-11-01,365.0845642089844,384.5199890136719,390.3900146484375,383.2900085449219,390.1400146484375,85407600
2022-11-02,355.9223937988281,374.8699951171875,388.6300048828125,374.760009765625,383.8999938964844,126990400
2022-11-03,352.2574768066406,371.010009765625,374.20001220703125,368.7900085449219,371.4700012207031,87100100
2022-11-04,357.32757568359375,376.3500061035156,378.8699951171875,370.0,377.0,103505200
2022-11-07,360.74560546875,379.95001220703125,380.57000732421875,375.5299987792969,377.7099914550781,68286900
2022-11-08,362.6919860839844,382.0,385.1199951171875,377.7200012207031,381.1099853515625,84641100
2022-11-09,355.21978759765625,374.1300048828125,381.1400146484375,373.6099853515625,379.92999267578125,78495500
2022-11-10,374.7406005859375,394.69000244140625,395.0400085449219,385.6400146484375,388.04998779296875,141455800
2022-11-11,378.36749267578125,398.510009765625,399.3500061035156,393.6099853515625,395.5899963378906,93839900
2022-11-14,375.14886474609375,395.1199951171875,400.17999267578125,394.8299865722656,396.6600036621094,71903500
2022-11-15,378.3485107421875,398.489990234375,402.30999755859375,394.489990234375,401.1499938964844,93194500
2022-11-16,375.462158203125,395.45001220703125,397.7799987792969,394.7900085449219,396.7799987792969,68508500
2022-11-17,374.31329345703125,394.239990234375,394.95001220703125,390.1400146484375,390.4599914550781,74496300
2022-11-18,376.0128173828125,396.0299987792969,397.80999755859375,393.0400085449219,397.739990234375,92922500
2022-11-21,374.64569091796875,394.5899963378906,395.82000732421875,392.6600036621094,394.6400146484375,51243200
2022-11-22,379.6872863769531,399.8999938964844,400.07000732421875,395.1499938964844,396.6300048828125,60429000
2022-11-23,382.0799560546875,402.4200134277344,402.92999267578125,399.30999755859375,399.54998779296875,68261600
2022-11-25,381.9943542480469,402.3299865722656,402.9100036621094,401.5400085449219,401.8299865722656,30545400
2022-11-28,375.8989562988281,395.9100036621094,400.80999755859375,395.1099853515625,399.0899963378906,67881600
2022-11-29,375.2533264160156,395.2300109863281,397.29998779296875,393.29998779296875,396.04998779296875,52310000
2022-11-30,387.07403564453125,407.67999267578125,407.67999267578125,393.4800109863281,395.489990234375,144566700
2022-12-01,386.7891540527344,407.3800048828125,410.0,404.75,408.7699890136719,76398200
2022-12-02,386.34295654296875,406.9100036621094,407.8599853515625,402.1400146484375,402.25,85342700
2022-12-05,379.3929443359375,399.5899963378906,404.92999267578125,398.1700134277344,403.95001220703125,77289800
2022-12-06,373.92401123046875,393.8299865722656,399.989990234375,391.6400146484375,399.4200134277344,77972200
2022-12-07,373.2879943847656,393.1600036621094,395.6400146484375,391.9700012207031,392.94000244140625,65927900
2022-12-08,376.2122497558594,396.239990234375,397.3599853515625,393.2699890136719,395.1400146484375,60737900
2022-12-09,373.40185546875,393.2799987792969,397.6199951171875,393.1499938964844,394.94000244140625,81447700
2022-12-12,378.7852478027344,398.95001220703125,398.95001220703125,393.4100036621094,394.1099853515625,75405800
2022-12-13,381.6525573730469,401.9700012207031,410.489990234375,399.07000732421875,410.2200012207031,123782500
2022-12-14,379.2125549316406,399.3999938964844,405.5,396.30999755859375,401.6099853515625,108111300
2022-12-15,369.93634033203125,389.6300048828125,395.25,387.8900146484375,394.29998779296875,117705900
2022-12-16,365.56884765625,383.2699890136719,386.5799865722656,381.0400085449219,385.17999267578125,119858000
2022-12-19,362.4688415527344,380.0199890136719,383.82000732421875,378.2799987792969,383.4700012207031,79878100
2022-12-20,362.9648742675781,380.5400085449219,382.2300109863281,377.8500061035156,379.2300109863281,74427200
2022-12-21,368.3921813964844,386.2300109863281,387.4100036621094,382.69000244140625,383.25,78167400
2022-12-22,363.1365661621094,380.7200012207031,386.2099914550781,374.7699890136719,383.04998779296875,100120900
2022-12-23,365.2254638671875,382.9100036621094,383.05999755859375,378.0299987792969,379.6499938964844,59857300
2022-12-27,363.78521728515625,381.3999938964844,383.1499938964844,379.6499938964844,382.7900085449219,51638200
2022-12-28,359.26409912109375,376.6600036621094,383.3900146484375,376.4200134277344,381.3299865722656,70911500
2022-12-29,365.7309875488281,383.44000244140625,384.3500061035156,379.0799865722656,379.6300048828125,66970900
2022-12-30,364.767578125,382.42999267578125,382.5799865722656,378.42999267578125,380.6400146484375,84022200
2023-01-03,363.2320251464844,380.82000732421875,386.42999267578125,377.8299865722656,384.3699951171875,74850700
2023-01-04,366.0362548828125,383.760009765625,385.8800048828125,380.0,383.17999267578125,85934100
2023-01-05,361.8584899902344,379.3800048828125,381.8399963378906,378.760009765625,381.7200012207031,76970500
2023-01-06,370.1566467285156,388.0799865722656,389.25,379.4100036621094,382.6099853515625,104189600
2023-01-09,369.94683837890625,387.8599853515625,393.70001220703125,387.6700134277344,390.3699951171875,73978100
2023-01-10,372.54119873046875,390.5799865722656,390.6499938964844,386.2699890136719,387.25,65358100
2023-01-11,377.2530822753906,395.5199890136719,395.6000061035156,391.3800048828125,392.2300109863281,68881100
2023-01-12,378.6264953613281,396.9599914550781,398.489990234375,392.4200134277344,396.6700134277344,90157700
2023-01-13,380.095458984375,398.5,399.1000061035156,393.3399963378906,393.6199951171875,63903900
2023-01-17,379.3991394042969,397.7699890136719,400.2300109863281,397.05999755859375,398.4800109863281,62677300
2023-01-18,373.4091796875,391.489990234375,400.1199951171875,391.2799987792969,399.010009765625,99632300
2023-01-19,370.69085693359375,388.6400146484375,391.0799865722656,387.260009765625,389.3599853515625,86958900
2023-01-20,377.5964660644531,395.8800048828125,396.0400085449219,388.3800048828125,390.1000061035156,91806400
2023-01-23,382.1270751953125,400.6300048828125,402.6499938964844,395.7200012207031,396.7200012207031,84178800
2023-01-24,381.7170104980469,400.20001220703125,401.1499938964844,397.6400146484375,398.8800048828125,59524900
2023-01-25,381.8599853515625,400.3500061035156,400.70001220703125,393.55999755859375,395.95001220703125,84800300
2023-01-26,386.0567932128906,404.75,404.9200134277344,400.0299987792969,403.1300048828125,72287400
2023-01-27,386.9438781738281,405.67999267578125,408.1600036621094,403.44000244140625,403.6600036621094,68346200
2023-01-30,382.0889587402344,400.5899963378906,405.1300048828125,400.2799987792969,402.79998779296875,74202000
2023-01-31,387.7068786621094,406.4800109863281,406.5299987792969,400.7699890136719,401.1300048828125,86811800
2023-02-01,391.8273620605469,410.79998779296875,413.6700134277344,402.3500061035156,405.2099914550781,101459200
2023-02-02,397.5311584472656,416.7799987792969,418.30999755859375,412.8800048828125,414.8599853515625,101654500
2023-02-03,393.30572509765625,412.3500061035156,416.9700012207031,411.0899963378906,411.5899963378906,94736800
2023-02-06,390.9021301269531,409.8299865722656,411.2900085449219,408.1000061035156,409.7900085449219,60295300
2023-02-07,396.0146179199219,415.19000244140625,416.489990234375,407.57000732421875,408.8699951171875,90990700
2023-02-08,391.684326171875,410.6499938964844,414.5299987792969,409.92999267578125,413.1300048828125,76227500
2023-02-09,388.2887268066406,407.0899963378906,414.57000732421875,405.80999755859375,414.4100036621094,78694900
2023-02-10,389.19482421875,408.0400085449219,408.44000244140625,405.010009765625,405.8599853515625,70769700
2023-02-13,393.7636413574219,412.8299865722656,412.9700012207031,408.239990234375,408.7200012207031,64913500
2023-02-14,393.5823974609375,412.6400146484375,415.04998779296875,408.510009765625,411.239990234375,88389300
2023-02-15,394.8604736328125,413.9800109863281,414.05999755859375,409.4700012207031,410.3500061035156,61555700
2023-02-16,389.4237365722656,408.2799987792969,412.9100036621094,408.1400146484375,408.7900085449219,76431500
2023-02-17,388.4508972167969,407.260009765625,407.510009765625,404.04998779296875,406.05999755859375,89257800
2023-02-21,380.658203125,399.0899963378906,404.1600036621094,398.82000732421875,403.05999755859375,82655900
2023-02-22,380.1336364746094,398.5400085449219,401.1300048828125,397.0199890136719,399.5199890136719,83742300
2023-02-23,382.1556701660156,400.6600036621094,402.20001220703125,396.25,401.55999755859375,96242400
2023-02-24,378.07330322265625,396.3800048828125,397.25,393.6400146484375,395.4200134277344,108194400
2023-02-27,379.361083984375,397.7300109863281,401.2900085449219,396.75,399.8699951171875,80444700
2023-02-28,377.9588928222656,396.260009765625,399.2799987792969,396.1499938964844,397.2300109863281,96438600
2023-03-01,376.50909423828125,394.739990234375,396.69000244140625,393.3800048828125,395.4100036621094,99706800
2023-03-02,379.4373779296875,397.80999755859375,398.69000244140625,392.3299865722656,392.67999267578125,85127800
2023-03-03,385.5226745605469,404.19000244140625,404.45001220703125,399.0299987792969,399.7099914550781,90120000
2023-03-06,385.789794921875,404.4700012207031,407.45001220703125,404.010009765625,405.04998779296875,72795900
2023-03-07,379.8760070800781,398.2699890136719,404.6700134277344,397.6300048828125,404.4200134277344,108310600
2023-03-08,380.49603271484375,398.9200134277344,399.7099914550781,396.5899963378906,398.3900146484375,74746600
2023-03-09,373.47589111328125,391.55999755859375,401.4800109863281,390.5299987792969,399.739990234375,111945300
2023-03-10,368.08685302734375,385.9100036621094,393.1600036621094,384.32000732421875,390.989990234375,189253000
2023-03-13,367.56231689453125,385.3599853515625,390.3900146484375,380.6499938964844,381.80999755859375,157790000
2023-03-14,373.6380920410156,391.7300109863281,393.45001220703125,387.04998779296875,390.5,149752400
2023-03-15,371.30120849609375,389.2799987792969,389.489990234375,383.7099914550781,385.8900146484375,172996900
2023-03-16,377.8157653808594,396.1099853515625,396.4700012207031,386.2900085449219,386.82000732421875,143254200
2023-03-17,373.39813232421875,389.989990234375,394.3999938964844,388.54998779296875,393.2200012207031,140553400
2023-03-20,376.988525390625,393.739990234375,394.1700134277344,390.07000732421875,390.79998779296875,93055800
2023-03-21,381.9386291503906,398.9100036621094,399.4100036621094,395.5799865722656,397.239990234375,91524200
2023-03-22,375.42791748046875,392.1099853515625,402.489990234375,392.07000732421875,398.7300109863281,111746600
2023-03-23,376.4429016113281,393.1700134277344,399.2900085449219,390.3500061035156,395.0899963378906,119351300
2023-03-24,378.9130554199219,395.75,395.8399963378906,389.3999938964844,391.8399963378906,107682400
2023-03-27,379.6216125488281,396.489990234375,398.9200134277344,395.55999755859375,398.1199951171875,74010400
2023-03-28,378.7695007324219,395.6000061035156,396.489990234375,393.69000244140625,395.7699890136719,62871700
2023-03-29,384.2748718261719,401.3500061035156,401.6000061035156,398.67999267578125,399.92999267578125,77497900
2023-03-30,386.52484130859375,403.70001220703125,404.3500061035156,401.760009765625,404.0899963378906,69840000
2023-03-31,391.9727783203125,409.3900146484375,409.70001220703125,404.54998779296875,404.6600036621094,112062600
2023-04-03,393.46649169921875,410.95001220703125,411.3699951171875,408.44000244140625,408.8500061035156,67391100
2023-04-04,391.28338623046875,408.6700134277344,411.9200134277344,407.239990234375,411.6199951171875,66601500
2023-04-05,390.2589416503906,407.6000061035156,408.70001220703125,405.8800048828125,407.9100036621094,65200200
2023-04-06,391.7812805175781,409.19000244140625,409.4800109863281,405.67999267578125,406.7699890136719,63743300
2023-04-10,392.183349609375,409.6099853515625,409.69000244140625,405.9700012207031,406.6099853515625,63681000
2023-04-11,392.28875732421875,409.7200012207031,411.17999267578125,408.9200134277344,410.260009765625,59297900
2023-04-12,390.6897888183594,408.04998779296875,412.1700134277344,407.44000244140625,411.8699951171875,86420400
2023-04-13,395.8791809082031,413.4700012207031,413.8399963378906,407.989990234375,409.17999267578125,85814800
2023-04-14,394.9121398925781,412.4599914550781,415.0899963378906,410.05999755859375,412.80999755859375,78161500
2023-04-17,396.3291931152344,413.94000244140625,413.9599914550781,411.0899963378906,412.3699951171875,66436400
2023-04-18,396.5876770019531,414.2099914550781,415.7200012207031,412.7799987792969,415.5799865722656,63560000
2023-04-19,396.5206604003906,414.1400146484375,415.0799865722656,412.1600036621094,412.2200012207031,55227300
2023-04-20,394.3568115234375,411.8800048828125,413.70001220703125,410.2699890136719,411.2099914550781,75840400
2023-04-21,394.6631774902344,412.20001220703125,412.67999267578125,410.1700134277344,412.19000244140625,73457400
2023-04-24,395.07489013671875,412.6300048828125,413.07000732421875,410.6000061035156,411.989990234375,64332100
2023-04-25,388.8035583496094,406.0799865722656,411.1600036621094,406.0199890136719,410.5799865722656,97766700
2023-04-26,387.1567077636719,404.3599853515625,407.8399963378906,403.7799987792969,406.7200012207031,80447000
2023-04-27,394.8643493652344,412.4100036621094,412.69000244140625,406.739990234375,407.0,92968400
2023-04-28,398.2345275878906,415.92999267578125,415.94000244140625,411.42999267578125,411.489990234375,89433100
2023-05-01,397.8323669433594,415.510009765625,417.6199951171875,415.2699890136719,415.4700012207031,62122300
2023-05-02,393.361083984375,410.8399963378906,414.82000732421875,407.82000732421875,414.7699890136719,103998500
2023-05-03,390.6610412597656,408.0199890136719,413.8699951171875,407.7699890136719,411.3599853515625,91531800
2023-05-04,387.89398193359375,405.1300048828125,407.2699890136719,403.739990234375,406.92999267578125,94901900
2023-05-05,395.07489013671875,412.6300048828125,413.7200012207031,408.6400146484375,408.9100036621094,87891800
2023-05-08,395.18023681640625,412.739990234375,413.239990234375,411.2799987792969,412.9700012207031,50046800
